node_id,betweenness_centrality,in_degree,out_degree,clustering_coefficient,delayed_trips,avg_delay_factor,node_name,sla_breach_score
IND636016AAA,7.297459024767576e-07,1,2,0.16666666666666666,75.0,1.4,Salem (Tamil Nadu),5.473094268575682e-05
IND637211AAA,0.0,1,1,0.5,96.0,1.3333333333333333,Tirchngode_Mhdhvpur_D (Tamil Nadu),0.0
IND142001AAB,0.0012000671366230284,2,2,0.6666666666666666,120.0,1.5849780701754388,Moga_DPC (Punjab),0.1440080563947634
IND152026AAA,0.004246026533561014,6,7,0.10135135135135136,155.0,1.9977429667519182,Muktsar_DPC (Punjab),0.6581341127019572
IND122001AAA,0.0020730410785450314,2,5,0.075,92.0,2.336182336182336,GGN_DPC (Haryana),0.1907197792261429
IND627005AAA,1.5689536903250288e-05,3,4,0.047619047619047616,114.0,1.6049798711755232,Tirunelveli_VdkkuSrt_I (Tamil Nadu),0.001788607206970533
IND627117AAA,0.0,1,1,0.5,22.0,1.825925925925926,Vallior_Radhaprm_D (Tamil Nadu),0.0
IND629179AAA,0.0,0,1,0.0,44.0,2.075923392612859,Marthandam_Nallur_D (Tamil Nadu),0.0
IND700053AAA,0.0036330399754805377,3,4,0.1,37.0,3.474374754825883,CCU_New Alipore_DPC (West Bengal),0.1344224790927799
IND273014AAB,0.0061161828451333266,6,6,0.0,222.0,2.039113503840738,Gorakhpur_Matriprm_IP (Uttar Pradesh),1.3577925916195985
IND277211AAA,0.00041741465621670544,1,1,0.0,5.0,2.4916666666666663,Sahatwar_PnchmDPP_D (Uttar Pradesh),0.002087073281083527
IND277201AAA,0.0008205992673351141,1,1,0.0,28.0,2.0503472222222223,Bariya_BgnprDPP_D (Uttar Pradesh),0.022976779485383195
IND221706AAA,0.0012237838784535228,1,1,0.0,56.0,2.574716202270382,Ratanpura_MubarDPP_D (Uttar Pradesh),0.06853189719339728
IND244412AAA,0.0012128376899163712,1,2,0.3333333333333333,3.0,1.5,Chandausi_Ganesh_D (Uttar Pradesh),0.003638513069749114
IND147001AAD,0.0016196710305471636,2,3,0.05555555555555555,15.0,1.7439427722036418,Patiala_GainMrkt_L (Punjab),0.024295065458207452
IND148023AAA,0.000812936935359108,2,2,0.08333333333333333,5.0,1.6547619047619047,Malerkotla_DC (Punjab),0.00406468467679554
IND148028AAA,0.0,0,2,0.0,36.0,1.6752558479532165,Sunam_DC (Punjab),0.0
IND147001AAB,0.00040354948406964695,2,2,0.0,26.0,1.6637362637362636,Patiala (Punjab),0.01049228658581082
IND244001AAA,0.003618809930382241,1,1,0.5,64.0,1.852439077840112,Moradabad_DC (Uttar Pradesh),0.23160383554446343
IND263153AAB,0.007244370010362392,6,7,0.09210526315789473,292.0,2.1496905659724255,Rudrapur_UdhamNgr_H (Uttarakhand),2.1153560430258187
IND786001AAB,0.012028401710524396,6,7,0.06493506493506493,194.0,1.8984126984126983,Dibrugarh_Bokule_H (Assam),2.333509931841733
IND786171AAA,0.0012139323087700864,1,1,0.5,21.0,2.25,Digboi_JyotiNgr_D (Assam),0.025492578484171812
IND786181AAC,0.00201884203920195,3,3,0.038461538461538464,176.0,3.811484145145472,Margherita_CivilHPL_D (Assam),0.35531619889954325
IND461111AAA,0.001219405403038662,1,1,0.0,80.0,1.8916666666666666,Itarsi_DivrsnRd_D (Madhya Pradesh),0.09755243224309296
IND460001AAA,0.0008136666812615848,1,1,0.0,84.0,1.584261204481793,Betul_PatelWrd_D (Madhya Pradesh),0.06834800122597312
IND480334AAA,0.00040719821358203075,1,1,0.0,42.0,1.4553571428571428,Pandhurna_Mataward_D (Madhya Pradesh),0.017102324970445292
IND518002AAA,0.01005133762423924,10,8,0.09863945578231292,405.0,2.9196940400269122,Kurnool_AbbasNgr_I (Andhra Pradesh),4.070791737816893
IND509103AAB,0.00020232205146168106,2,2,0.7,28.0,2.026143790849673,Wanaparthy_VallaDPP_D (Telangana),0.00566501744092707
IND444602AAA,0.0,0,1,0.0,84.0,2.087312197606315,Amravati_DC (Maharashtra),0.0
IND444005AAB,0.004433571230497541,3,3,0.03571428571428571,444.0,2.1251870032725573,Akola_Gaurkshn_I (Maharashtra),1.9685056263409082
IND201007AAB,0.0021465666845280687,1,3,0.3,32.0,1.3207023970181864,Ghaziabad_MohanNgr_C (Uttar Pradesh),0.0686901339048982
IND416012AAA,0.010520147521329709,5,5,0.07777777777777778,482.0,2.0343145149806334,Kolhapur_Shivaji_I (Maharashtra),5.07071110528092
IND591237AAB,0.002023585387568049,1,1,0.0,5.0,1.5,Nipani_AkkolRD_D (Karnataka),0.010117926937840244
IND591201AAA,0.0020213961498606187,1,2,0.16666666666666666,36.0,1.5272500339167003,Chikodi_IndraNgr_D (Karnataka),0.07277026139498227
IND591304AAA,0.0004053738488258389,1,2,0.16666666666666666,43.0,1.5377882599580712,Athani_VikrmMah_D (Karnataka),0.017431075499511072
IND586101AAB,0.0014098690835850957,2,1,0.16666666666666666,15.0,2.1481481481481484,Bijapur_Central_D_2 (Karnataka),0.021148036253776436
IND121004AAB,0.004889860262105318,9,7,0.022123893805309734,615.0,1.8510364635364633,FBD_Balabhgarh_DPC (Haryana),3.0072640611947703
IND121102AAA,0.0,1,1,0.0,52.0,2.0,Palwal (Haryana),0.0
IND487001AAB,0.003186253046689143,1,1,0.0,8.0,1.6802314814814814,Narsinghpur_KndliDPP_D (Madhya Pradesh),0.025490024373513144
IND487551AAA,0.006773866339740503,2,1,0.0,21.0,1.6402811480210862,Gadarwara_MPward_D (Madhya Pradesh),0.14225119313455056
IND134102AAA,1.824364756191894e-07,2,1,0.16666666666666666,16.0,2.75,Kalka_Pinjore_DC (Haryana),2.9189836099070305e-06
IND174101AAB,0.0,0,2,0.0,46.0,2.8732142857142855,Nalagarh_Central_DPP_2 (Himachal Pradesh),0.0
IND785001AAA,0.008821168469139046,5,3,0.057692307692307696,49.0,2.2731442577030814,Jorhat_RicMilRd_D (Assam),0.43223725498781324
IND785112AAC,0.0004053738488258389,1,2,0.5,8.0,8.622624269005849,Teok_Wardno3_D (Assam),0.003242990790606711
IND785634AAA,0.0,1,1,1.0,3.0,31.2,Mariani_Mainroad_D (Assam),0.0
IND560060AAB,0.0,3,2,1.0,100.0,1.4634188034188034,Bengaluru_Kengeri_IP (Karnataka),0.0
IND843301AAA,0.00040318461111840865,2,1,0.3333333333333333,38.0,1.4791304347826086,Sitamari_Durma_D (Bihar),0.01532101522249953
IND847223AAA,0.001208459214501511,1,1,0.5,19.0,8.878064903846154,Benipatti_WardNo1_D (Bihar),0.02296072507552871
IND262405AAA,0.0,0,1,0.0,3.0,2.75,Sitarganj_SidculRd_D (Uttarakhand),0.0
IND000000AFJ,7.297459024767576e-07,1,2,0.5,2.0,2.333333333333333,Trivandrum_Pettah_D (Kerala),1.4594918049535152e-06
IND695121AAA,0.00020414641621787293,1,2,0.6666666666666666,37.0,1.5215201465201467,Neyatinkra_Arlumodu_D (Kerala),0.007553417400061298
IND695572AAB,0.00020524103507158807,3,2,0.25,8.0,1.4553571428571428,Kallikkad_Mutyvila_D (Kerala),0.0016419282805727046
IND415409AAB,0.001619306157595925,1,1,0.0,24.0,1.8947368421052635,Islampur_Shantanu_D (Maharashtra),0.0388633477823022
IND415124AAA,0.0016171169198884948,1,1,0.0,0.0,0.0,Karad_Mundhe_D (Maharashtra),0.0
IND415605AAA,0.0016149276821810646,1,1,0.0,32.0,2.107738095238095,Chiplun_LxmiNiws_D (Maharashtra),0.05167768582979407
IND700088AAA,0.0,1,1,0.0,27.0,3.263425925925926,Kolkata_TrtllaRD_L (West Bengal),0.0
IND000000ADV,0.0,0,1,0.0,72.0,1.4916666666666667,Chennai_Mdhavram_C (Tamil Nadu),0.0
IND302006AAA,0.0,1,1,0.0,26.0,3.763888888888889,Jaipur (Rajasthan),0.0
IND466001AAA,0.0004053738488258389,1,1,0.5,30.0,1.8055555555555556,Sehore_Mangalam_D (Madhya Pradesh),0.012161215464775166
IND466116AAA,0.0004031846111184086,1,1,0.5,44.0,2.086805555555556,Ashta_ShantiNg_D (Madhya Pradesh),0.017740122889209977
IND410505AAB,0.000808193586993009,2,2,0.4,14.0,2.2282563025210083,Rajgurunagar_Chakan_D (Maharashtra),0.011314710217902126
IND410501AAF,0.0,1,1,1.0,8.0,2.63125,Talegaon_Central_DPP_4 (Maharashtra),0.0
IND713128AAB,0.0012128376899163712,1,2,0.16666666666666666,19.0,3.5033670033670035,Guskhara_Itachnda_D (West Bengal),0.023043916108411052
IND600116AAB,0.002828130245048674,4,3,0.05263157894736842,35.0,2.996117901706137,Chennai_Porur_DPC (Tamil Nadu),0.09898455857670359
IND602024AAA,0.0004053738488258389,1,2,0.5,26.0,2.2253052503052504,Chennai_Vepmpttu_DC (Tamil Nadu),0.010539720069471811
IND602001AAA,0.0,1,1,1.0,12.0,2.2163461538461537,Chennai_Thiruvlr_DC (Tamil Nadu),0.0
IND160102AAD,0.0,0,2,0.0,51.0,1.6749999999999998,Chandigarh_Raiprkln_C (Chandigarh),0.0
IND400072AAD,0.0005896921843329305,3,1,0.0,282.0,2.9421950598421187,Mumbai_Chndivli_PC (Maharashtra),0.1662931959818864
IND401104AAA,0.001215574237050659,4,4,0.2,162.0,3.721151617989853,Mumbai_MiraRd_IP (Maharashtra),0.19692302640220674
IND401209AAB,0.0,0,3,0.3333333333333333,95.0,2.4214285714285713,Mumbai_Vasai_CP (Maharashtra),0.0
IND577002AAA,0.0032262066348497454,4,3,0.175,150.0,1.895079365079365,Davangere_Central_I_1 (Karnataka),0.4839309952274618
IND581115AAC,0.0,1,1,1.0,74.0,1.7649572649572651,Ranebennur_SriRmNGR_D (Karnataka),0.0
IND581110AAE,0.000808193586993009,2,2,0.4,121.0,2.6927633477633477,Haveri_GuttalRD_D (Karnataka),0.0977914240261541
IND211002AAB,0.00885388541043342,6,4,0.022727272727272728,265.0,2.8398579782790305,Allahabad_Central_H_1 (Uttar Pradesh),2.3462796337648566
IND636102AAA,0.0,1,1,0.0,25.0,1.2857142857142858,Attur_KaaduRd_D (Tamil Nadu),0.0
IND174001AAA,0.002422391523271597,2,1,0.0,16.0,2.5185185185185186,BilaspurHP_Indsarea_D (Himachal Pradesh),0.03875826437234555
IND175018AAA,0.0024202022855641667,1,1,0.0,16.0,2.9333333333333336,SundarNgr_Bhogpur_D (Himachal Pradesh),0.03872323656902667
IND175001AAA,0.0024180130478567365,1,1,0.0,34.0,1.4201977401129944,Mandi_PlaceCol_D (Himachal Pradesh),0.08221244362712904
IND175101AAA,0.0024158238101493062,1,1,0.0,32.0,1.7233400402414487,Kullu_AkhraBzr_D (Himachal Pradesh),0.0773063619247778
IND686028AAB,0.0024482975028095218,3,2,0.0,47.0,2.8835978835978833,Kottayam_Central_H_1 (Kerala),0.11506998263204753
IND690548AAA,0.00041084694309441455,2,1,0.16666666666666666,36.0,1.2222222222222223,Haripad_Kumrpurm_D (Kerala),0.014790489951398924
IND688009AAA,4.378475414860546e-06,1,1,0.0,44.0,2.2142857142857144,Alappuzha_Pazhvedu_D (Kerala),0.00019265291825386403
IND625531AAA,3.648729512383788e-07,1,1,0.0,14.0,1.2638888888888888,Theni_Rathnam_D (Tamil Nadu),5.1082213173373036e-06
IND625516AAA,2.189237707430273e-06,2,1,0.3333333333333333,7.0,1.9802989130434785,Cumbum_LFRoad_D (Tamil Nadu),1.532466395201191e-05
IND685514AAA,5.473094268575682e-06,3,1,0.2,40.0,1.5010449320794148,Kattappana_Palikval_D (Kerala),0.00021892377074302728
IND313001AAB,0.008822056326653725,4,5,0.07142857142857142,387.0,1.9445025079409755,Udaipur_Mangri_I (Rajasthan),3.4141357984149914
IND572101AAA,0.0016266036166206928,3,2,0.15,80.0,1.9955882352941177,Tumkur_Veersagr_I (Karnataka),0.13012828932965542
IND561203AAB,0.0,1,1,0.5,36.0,1.5,Doddablpur_ChikaDPP_D (Karnataka),0.0
IND562101AAA,0.0008143964271640615,2,1,0.3333333333333333,0.0,0.0,Chikblapur_ShntiSgr_D (Karnataka),0.0
IND561207AAB,0.00040829283243574586,1,2,0.3333333333333333,14.0,1.5375,Bagepalli_TBCross_D (Karnataka),0.005716099654100442
IND639001AAA,0.0,0,1,0.0,27.0,1.64,Karur (Tamil Nadu),0.0
IND421502AAA,0.0,0,1,0.0,33.0,3.333333333333333,Mumbai_Ambernath_Dc (Maharashtra),0.0
IND395023AAD,1.787877461068056e-05,5,5,0.0,117.0,2.247821622821623,Surat_Central_I_4 (Gujarat),0.0020918166294496255
IND68004AAA,0.0008103828247004393,2,2,0.2,77.0,2.04,Thrissur_Poothole_D (Kerala),0.06239947750193383
IND678683AAA,0.0004053738488258389,1,1,0.0,0.0,0.0,Vadakkencherry_Robinson_D (Kerala),0.0
IND000000ABD,0.0004031846111184086,1,1,0.0,144.0,1.4549114331723028,Pallakad_ChndrNgr_D (Kerala),0.058058584001050836
IND414001AAA,0.0012150269276238015,1,3,0.3,11.0,1.8029445594662985,AhmedNagar_DC (Maharashtra),0.013365296203861817
IND414302AAB,0.000808193586993009,2,2,0.3333333333333333,9.0,1.9732456140350878,Parner_Hindcwk_D (Maharashtra),0.0072737422829370815
IND412210AAC,0.0,1,1,0.5,8.0,1.2223320158102768,Shirur_Central_DPP_3 (Maharashtra),0.0
IND209111AAA,0.0016171169198884948,1,1,0.0,63.0,1.85,Pukhrayan_Arulimod_D (Uttar Pradesh),0.10187836595297517
IND285001AAD,0.0016149276821810646,1,1,0.0,42.0,1.5714285714285714,Orai_Ajnari_D (Uttar Pradesh),0.06782696265160472
IND591102AAA,0.0004046441029233621,1,1,0.0,36.0,2.0384615384615383,Bailhongal_NamoNagr_D (Karnataka),0.014567187705241036
IND494334AAB,7.297459024767576e-07,1,1,0.0,66.0,1.5387893356643358,Kanker_KrisnKunj_D (Chhattisgarh),4.8163229563466e-05
IND560083AAB,0.0,2,2,0.9,113.0,1.439157196969697,Bengaluru_Bnnrghta_L (Karnataka),0.0
IND244901AAB,0.01403076365476208,10,7,0.044444444444444446,218.0,1.7786404658195414,Rampur_RoshnBgh_I (Uttar Pradesh),3.0587064767381333
IND243001AAA,0.0,0,2,1.0,32.0,1.7485795454545454,Bareilly_Central_D_2 (Uttar Pradesh),0.0
IND243503AAB,0.0004031846111184086,3,1,0.4,41.0,2.0625,Faridpur_ShjnprRD_D (Uttar Pradesh),0.016530569055854753
IND600032AAB,5.837967219814061e-06,3,4,0.5555555555555556,346.0,2.0888636363636364,Chennai_Hub (Tamil Nadu),0.002019936658055665
IND517501AAB,8.756950829721092e-06,2,2,0.0,89.0,2.293242296918767,Tirupati_Balajicly_I (Andhra Pradesh),0.0007793686238451772
IND517583AAA,3.283856561145409e-06,1,1,0.0,128.0,2.2,Puttur_Artmclny_D (Andhra Pradesh),0.0004203336398266124
IND516101AAA,3.283856561145409e-06,1,1,0.0,70.0,2.4017857142857144,Koduru_MGRoad_D (Andhra Pradesh),0.00022986995928017865
IND516115AAA,3.283856561145409e-06,1,1,0.0,136.0,2.4285714285714284,Rajampet_RSRoad_D (Andhra Pradesh),0.0004466044923157756
IND721102AAA,0.00240597224046587,1,1,0.5,20.0,7.364130434782609,Midnapore_Talkui_D (West Bengal),0.0481194448093174
IND563131AAB,0.0014116934483412876,3,3,0.19230769230769232,88.0,1.6842352092352093,Bangarapet_KolarRd_D (Karnataka),0.1242290234540333
IND563116AAA,3.0406079269864897e-07,2,1,0.5,28.0,3.223776223776224,Bethamangala_FshryOFC_D (Karnataka),8.51370219556217e-06
IND756019AAA,0.006031349883970401,3,5,0.09259259259259259,23.0,1.943094255245958,Balasore_Ganeshwr_D (Orissa),0.13872104733131924
IND757025AAA,0.0,1,1,0.5,11.0,2.0588235294117645,Betnoti_MhliaDPP_D (Orissa),0.0
IND244715AAA,0.0,2,2,0.8,2.0,1.2999999999999998,Ramnagar_BhwniGnj_D (Uttarakhand),0.0
IND244713AAA,1.824364756191894e-07,3,2,0.625,18.0,2.3878167867937687,Kashipur_Vaishali_D (Uttarakhand),3.283856561145409e-06
IND263401AAA,0.0008056394763343404,3,2,0.625,31.0,1.973912198912199,Kashipur_BajprDPP_D (Uttarakhand),0.024974823766364552
IND250611AAA,0.0008103828247004393,1,1,0.0,22.0,1.949404761904762,Baraut_SrnprHwy_D (Uttar Pradesh),0.017828422143409666
IND247776AAA,0.000808193586993009,1,1,0.0,10.0,1.8055555555555556,Shamli_KarnalRd_D (Uttar Pradesh),0.00808193586993009
IND251309AAB,0.0008060043492855788,1,1,0.0,30.0,1.8119658119658122,Budhana_Busstand_D (Uttar Pradesh),0.024180130478567364
IND400701AAA,0.0008111125706029161,1,2,0.3333333333333333,51.0,2.422222222222222,Mumbai_Ghansoli_DC (Maharashtra),0.04136674110074872
IND431136AAC,0.00564239531795029,5,5,0.047619047619047616,334.0,2.0909994553376907,Aurangabad_Central_H_1 (Maharashtra),1.884560036195397
IND147105AAA,0.0,2,2,1.0,30.0,1.830938988547684,Patran_MheshNGR_D (Punjab),0.0
IND390020AAA,0.0012135674358188478,3,3,0.16666666666666666,33.0,2.870305735930736,Vadodara (Gujarat),0.040047725382021976
IND583101AAA,0.004034035348891516,3,2,0.1111111111111111,84.0,2.222519310754605,Bellary_Dc (Karnataka),0.33885896930688736
IND577535AAC,0.0024121750806369224,1,1,0.0,30.0,1.4852941176470589,Molakalmuru_KnsgraRD_D (Karnataka),0.07236525241910767
IND577522AAA,0.002409985842929492,1,1,0.0,80.0,1.375,Challakere_Shivangr_D (Karnataka),0.19279886743435937
IND400102AAC,0.00040573872177707723,1,2,0.0,92.0,2.716268453768454,Mumbai_Jogshwri_I (Maharashtra),0.03732796240349111
IND632402AAA,0.0004053738488258389,1,1,0.0,22.0,1.46,Ranipet_MBTRd_DC (Tamil Nadu),0.008918224674168456
IND631102AAA,0.0004031846111184086,1,1,0.0,36.0,1.660919540229885,Sholinghur_ArkonmRD_D (Tamil Nadu),0.014514646000262709
IND723131AAA,0.0008103828247004393,1,1,0.5,12.0,1.333165322580645,Manbazar_Central_DPP_1 (West Bengal),0.009724593896405273
IND722140AAA,0.000808193586993009,1,2,0.3333333333333333,1.0,19.130434782608692,Khatra_KoralDPP_D (West Bengal),0.000808193586993009
IND722151AAA,0.0,1,1,0.5,10.0,14.207738095238096,Simlapal_Central_D_1 (West Bengal),0.0
IND507111AAA,0.0,0,2,0.5,38.0,1.8333333333333333,Bhadrachalam_ITDARd_D (Telangana),0.0
IND507117AAB,0.00040500897587460047,2,1,0.3333333333333333,72.0,1.486842105263158,Manuguru_AskNagar_D (Telangana),0.029160646262971233
IND641008AAA,6.20284017105244e-06,1,2,0.5,0.0,0.0,Cjb_Kovaipudur_Dc (Tamil Nadu),0.0
IND641011AAA,2.736547134287841e-06,1,1,0.5,31.0,1.96875,Cjb_West_Dc (Tamil Nadu),8.483296116292307e-05
IND441904AAB,0.0,0,1,0.0,36.0,1.6,Bhandara_RjnaiDPP_D (Maharashtra),0.0
IND441912AAA,3.648729512383788e-07,1,1,0.0,110.0,2.25,Bhandara_KaremDPP_D (Maharashtra),4.013602463622167e-05
IND781022AAA,0.0,1,1,0.0,24.0,1.5,Guwahati_Sixmile (Assam),0.0
IND390022AAA,0.005340844764281611,5,4,0.18181818181818182,263.0,1.997356501523168,Vadodara_Karelibaug_DPC (Gujarat),1.4046421730060636
IND411014AAA,0.001616387173986018,3,3,0.0,72.0,3.043956043956044,PNQ Vadgaon Sheri DPC (Maharashtra),0.1163798765269933
IND713205AAB,0.01442890085672169,7,11,0.026845637583892617,166.0,2.209380724516612,Durgapur_Central_I_1 (West Bengal),2.3951975422158007
IND201304AAA,0.0,2,1,0.5,29.0,1.84375,Noida_Sec-83_DC (Uttar Pradesh),0.0
IND591126AAA,0.0,0,1,0.0,2.0,1.3653846153846154,Saundatti_ShanthiS_D (Karnataka),0.0
IND680104AAA,0.00040610359472831564,1,1,0.0,21.0,1.4968805704099823,Guruvayoor_ManhrBld_D (Kerala),0.008528175489294628
IND000000AFG,0.0,0,2,0.0,8.0,2.0008906365530685,Tirur_PmthuKlm_D (Kerala),0.0
IND673632AAA,0.0024373513142723706,2,4,0.03333333333333333,36.0,1.585714285714286,Kozhikode_Central_H_4 (Kerala),0.08774464731380534
IND410206AAB,0.0,1,1,0.0,72.0,2.45970695970696,Mumbai_Panvel_D (Maharashtra),0.0
IND303108AAB,0.0,0,1,0.0,18.0,1.4722222222222223,Kotputli_LXngrDPP_D (Rajasthan),0.0
IND132103AAB,0.0,1,2,0.5,22.0,1.7214985994397758,Panipat_PC (Haryana),0.0
IND131021AAA,0.0,0,1,0.0,111.0,1.5188988095238094,Sonipat_AmzonDev_V (Haryana),0.0
IND201306AAA,0.0,0,2,1.0,18.0,25.494291819291817,Noida_Surajpur_DC (Uttar Pradesh),0.0
IND811399AAA,0.0002652435231576173,1,2,0.5,246.0,1.7063492063492063,Noida_Sector02_C (Uttar Pradesh),0.06524990669677386
IND403726AAB,7.297459024767576e-06,5,5,0.0,24.0,1.678584760649978,Goa_ZuariNgr_IP (Goa),0.00017513901659442182
IND121004AAA,0.0,1,1,0.0,20.0,2.186309523809524,Faridabad_Blbgarh_DC (Haryana),0.0
IND854311AAA,0.00020250448793730024,2,3,0.3888888888888889,22.0,3.015663156288156,Araria_Wardn13_D (Bihar),0.004455098734620605
IND854334AAA,0.0014159807055183385,2,3,0.35,18.0,1.3078171828171827,Raniganj_Central_DPP_1 (Bihar),0.025487652699330093
IND852118AAA,0.00033655881022228064,2,2,0.3,5.0,2.9296675191815855,Forbesganj_JhumanCk_D (Bihar),0.0016827940511114031
IND852111AAA,1.4230045098296774e-06,2,4,0.23076923076923078,90.0,2.1936005693273133,Simrahi_Bazar_D (Bihar),0.00012807040588467096
IND854335AAA,0.0003368324649357094,2,3,0.2777777777777778,34.0,3.1220238095238098,Narpatganj_Central_DPP_1 (Bihar),0.01145230380781412
IND600056AAA,0.00040610359472831564,1,1,0.0,14.0,3.0,Chennai_Poonamallee (Tamil Nadu),0.005685450326196419
IND600008AAC,0.0012139323087700864,3,3,0.15384615384615385,74.0,2.8101190476190476,Chennai_Egmore_DPC (Tamil Nadu),0.0898309908489864
IND500008AAC,0.00040573872177707723,1,2,0.0,27.0,2.5059343434343435,Hyderabad_Tolichwk_I (Telangana),0.010954945487981085
IND843105AAB,0.0,1,1,0.5,40.0,2.0277777777777777,Dholi_WardNo4_D (Bihar),0.0
IND848101AAA,0.000808193586993009,2,1,0.3333333333333333,27.0,2.2916666666666665,Samastipur_Haripur_D (Bihar),0.021821226848811243
IND844505AAB,0.000806004349285579,1,1,0.5,16.0,11.597850678733032,HazratJandaha_HajiprRD_D (Bihar),0.012896069588569264
IND700136AAG,0.0,0,1,0.0,50.0,4.030555555555555,Kolkata_Narynpur_C (West Bengal),0.0
IND533106AAA,0.006240471870808133,8,8,0.08771929824561403,289.0,2.4423445489826494,Rajamundry_AtoNgrRd_I (Andhra Pradesh),1.8034963706635505
IND533308AAB,1.824364756191894e-07,2,2,0.7,31.0,1.7325871659204992,Mandapeta_Mainrd_D (Andhra Pradesh),5.655530744194872e-06
IND847212AAA,0.0004053738488258389,1,1,0.5,42.0,2.0046296296296298,Madhubani_Bardivan_D (Bihar),0.017025701650685232
IND847226AAA,0.00040318461111840865,1,1,0.5,105.0,2.078896103896104,Jaynagar_Wardno6_D (Bihar),0.04233438416743291
IND507303AAA,0.000806369222236817,2,1,0.3333333333333333,72.0,2.41875,Sathupally_VidyaNGR_D (Telangana),0.05805858400105082
IND742102AAB,0.005663314700487844,5,5,0.011363636363636364,216.0,2.8851104209799865,Berhampore_Central_I_2 (West Bengal),1.2232759753053744
IND742303AAB,0.00040573872177707723,2,1,0.0,72.0,2.8531746031746033,Domkal_Central_D_2 (West Bengal),0.029213187967949562
IND741165AAB,0.00040354948406964695,1,1,0.0,30.0,1.9063723276121651,Nazirpur_Central_D_1 (West Bengal),0.012106484522089409
IND742121AAB,0.0012119255075382753,2,2,0.16666666666666666,36.0,3.081216931216931,Nowda_ArhamDPP_D (West Bengal),0.043629318271377907
IND742121AAA,1.0946188537151365e-06,1,2,0.3333333333333333,36.0,3.255357142857143,Nowda_AmtlaDPP_D (West Bengal),3.9406278733744915e-05
IND370001AAA,0.000808193586993009,2,3,0.25,29.0,4.583219334245326,Bhuj_DC (Gujarat),0.023437614022797263
IND577101AAA,0.0008089233328954858,3,2,0.16666666666666666,17.0,2.0875,Chikmagalur_DC (Karnataka),0.013751696659223258
IND370110AAA,0.0,1,2,1.0,32.0,2.055278361344538,Anjar_DC (Gujarat),0.0
IND140301AAA,0.0008103828247004393,1,2,0.3333333333333333,80.0,1.8863636363636362,Chandigarh_Kharar_DC (Chandigarh),0.06483062597603514
IND140901AAA,0.00040245486521593184,2,2,0.6,124.0,1.668181818181818,Chandigarh_Mullanpr_DC (Chandigarh),0.04990440328677555
IND000000AAL,0.0,1,1,0.0,37.0,2.3701923076923075,Pune_PC (Maharashtra),0.0
IND500008AAF,0.0,0,1,0.0,38.0,3.0743589743589745,Hyderabad_South_D_4 (Telangana),0.0
IND413501AAA,0.00045348896327485587,2,2,0.4,54.0,1.5668560606060602,Osmanabad_Kakdepot_D (Maharashtra),0.024488404016842217
IND413401AAA,0.0,1,1,1.0,187.0,1.6923076923076923,Barshi_Kurduwdi_D (Maharashtra),0.0
IND201301AAF,0.001635360567450414,8,3,0.05660377358490566,56.0,1.5424577067669172,Noida_Sec 02_DPC (Uttar Pradesh),0.09158019177722318
IND203131AAA,2.9189836099070305e-06,1,1,0.0,32.0,1.5192592592592593,Khurja_Pnjbiyon_D (Uttar Pradesh),9.340747551702498e-05
IND203135AAA,5.1082213173373036e-06,1,2,0.16666666666666666,52.0,1.4579166666666667,Jewar_SJRoad_D (Uttar Pradesh),0.0002656275085015398
IND203396AAB,0.0,1,1,0.5,30.0,1.3702107279693487,Pahasu_Kanongyn_D (Uttar Pradesh),0.0
IND203390AAA,7.297459024767576e-06,2,1,0.16666666666666666,100.0,1.986842105263158,Anupshahar_DcntCLY_D (Uttar Pradesh),0.0007297459024767576
IND492001AAB,0.0,0,1,0.0,8.0,3.475,Raipur_Katora_IP (Chhattisgarh),0.0
IND462011AAA,0.0,1,1,0.0,20.0,2.3216783216783217,Bhopal MP Nagar (Madhya Pradesh),0.0
IND673305AAA,0.0,2,1,0.3333333333333333,0.0,0.0,Koyilandy_Pshrikvu_D (Kerala),0.0
IND673104AAA,0.0008154910460177766,3,1,0.16666666666666666,34.0,1.6363636363636365,Vadakara_Mandodi_D (Kerala),0.027726695564604404
IND673506AAA,0.001220500021892377,1,1,0.0,34.0,1.4330357142857144,Kallachi_ZamQuatr_D (Kerala),0.04149700074434082
IND821115AAB,0.009195877352648651,6,5,0.10377358490566038,540.0,1.8078111349941821,Sasaram_Central_I_2 (Bihar),4.965773770430272
IND821109AAA,0.0008103828247004393,1,1,0.0,24.0,5.297619047619048,Mohania_Bhabua_D (Bihar),0.019449187792810546
IND563101AAB,0.0010106980749303093,2,3,0.3333333333333333,55.0,2.74752886002886,Kolar_Ambedkar_D (Karnataka),0.05558839412116701
IND563131AAA,0.0,1,1,0.5,70.0,1.7013888888888888,Mulbagal_Sunku_D (Karnataka),0.0
IND563125AAB,0.0012060267281599213,3,2,0.3333333333333333,35.0,3.0993045476536043,Chintamani_Central_D_2 (Karnataka),0.04221093548559724
IND691001AAB,0.006089729556168542,2,4,0.0,128.0,1.3681161236424393,Kollam_Central_H_1 (Kerala),0.7794853831895734
IND691506AAA,1.4230045098296773e-05,1,1,0.0,41.0,1.5681818181818183,Kottarakkara_Amankovl_D (Kerala),0.0005834318490301677
IND691305AAA,0.0004163200373629902,1,2,0.16666666666666666,48.0,2.3515151515151516,Punalur_PostofJN_D (Kerala),0.01998336179342353
